Date,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2010-01-04,6.424604415893555,6.439314207324058,6.37567171352294,6.407192752418554,493729600
2010-01-05,6.4357123374938965,6.472036705740915,6.401789232558781,6.442316913833998,601904800
2010-01-06,6.33334493637085,6.461230768036579,6.326740358855194,6.435713482992475,552160000
2010-01-07,6.3216352462768555,6.364264383327154,6.275704622705846,6.356759182999326,477131200
2010-01-08,6.36366605758667,6.364266874659856,6.276008089125732,6.313232294076346,447610800
2010-01-11,6.307527542114258,6.394285265000137,6.257693806687277,6.3882811039097005,462229600
2010-01-12,6.23577880859375,6.297320660021102,6.196752962752996,6.2799081915167845,594459600
2010-01-13,6.323736667633057,6.332142491954052,6.127105630676993,6.2402816461283805,605892000
2010-01-14,6.287113189697266,6.318034217494398,6.2748050606744465,6.307527336740062,432894000
2010-01-15,6.182041645050049,6.352255967896085,6.180240397111936,6.33214203258716,594067600
2010-01-19,6.4555253982543945,6.460028518579311,6.2213691535354,6.254090625461127,730007600
2010-01-20,6.356159210205078,6.470835465485497,6.289214025269366,6.451622553329798,612152800
2010-01-21,6.246286392211914,6.4035922287611005,6.220469297458186,6.366667835214984,608154400
2010-01-22,5.936476707458496,6.229172663220108,5.918765238923882,6.207558491091353,881767600
2010-01-25,6.096186637878418,6.145118956806838,6.009728705823235,6.079375384445796,1065699600
2010-01-26,6.182341575622559,6.415597962588801,6.081474100484834,6.182641783598773,1867110000
2010-01-27,6.240580081939697,6.321633822352593,5.989911658005317,6.209659064365654,1722568400
2010-01-28,5.982707977294922,6.169133131659286,5.964996507442676,6.152022077789267,1173502400
2010-01-29,5.765662670135498,6.070066751926809,5.711326227499761,6.0364442593627325,1245952400
2010-02-01,5.845818042755127,5.883943667109292,5.742849076678136,5.774970539460983,749876400
2010-02-02,5.879739761352539,5.893549330635148,5.805290174496533,5.881241202303739,698342400
2010-02-03,5.980908393859863,6.010028176290331,5.836511516441721,5.859026721229602,615328000
2010-02-04,5.765363693237305,5.955090356591733,5.750953707938886,5.905857041779038,757652000
2010-02-05,5.86773157119751,5.883942805064995,5.729338873749076,5.782775102281272,850306800
2010-02-08,5.827507019042969,5.940382876278353,5.823904521316149,5.87463889601165,478270800
2010-02-09,5.889647483825684,5.928973538768982,5.846418323139816,5.896551868660504,632886800
2010-02-10,5.857524394989014,5.901954779473762,5.831707307859159,5.880639610040027,370361600
2010-02-11,5.964096546173096,5.9965186141831515,5.825703844085346,5.850320502934583,550345600
2010-02-12,6.015429973602295,6.053255377136795,5.868931687103398,5.947283965157674,655468800
2010-02-16,6.106092929840088,6.114798563441141,6.049655012633335,6.062263351316038,543737600
2010-02-17,6.080574989318848,6.133409999547613,6.029840232872504,6.129807503174255,436396800
2010-02-18,6.091981887817383,6.120801457022376,6.031641278030102,6.052955245898117,422825200
2010-02-19,6.054156303405762,6.100087327665818,6.037345055528109,6.059860656451437,415469600
2010-02-22,6.016632556915283,6.0790746361246795,5.979708164916578,6.074271707579236,390563600
2010-02-23,5.915763854980469,6.043949875728417,5.87523697411814,6.004023010103161,575094800
2010-02-24,6.023836135864258,6.047251557798771,5.939178683897498,5.950886795676495,460566400
2010-02-25,6.06406307220459,6.08988015923277,5.910660387638124,5.925370179197681,665126000
2010-02-26,6.142716407775879,6.159227449643165,6.064063903072691,6.075471408111891,507460800
2010-03-01,6.273905277252197,6.289215086984138,6.167633626019473,6.176639467181527,550093600
2010-03-02,6.269700527191162,6.329140103554581,6.236377842463775,6.30212178636162,566546400
2010-03-03,6.284111022949219,6.300322258176908,6.242383705888224,6.272403710241767,372052800
2010-03-04,6.325539588928223,6.331843958836596,6.263097508461851,6.282611435180591,366041200
2010-03-05,6.572906017303467,6.59542122389656,6.443218924333982,6.452525375394704,899620400
2010-03-08,6.576807498931885,6.6071273088270885,6.551890632184862,6.604726045295875,429889600
2010-03-09,6.695085525512695,6.754525104664099,6.541082432968052,6.553690767816571,920259200
2010-03-10,6.749722003936768,6.768935316065636,6.70048949485355,6.719402198168654,596218000
2010-03-11,6.769535064697266,6.769535064697266,6.704091723019218,6.721803995489282,405700400
2010-03-12,6.802558422088623,6.836480726929872,6.777041140435703,6.8256732378859954,416323600
2010-03-15,6.719702243804932,6.7695347668763395,6.611929577744894,6.7659330725627065,493502800
2010-03-16,6.7380146980285645,6.753925322280713,6.6797759453813,6.72990948229834,446908000
2010-03-17,6.728109359741211,6.79805583606112,6.70259247538968,6.751524787600665,450956800
2010-03-18,6.744019031524658,6.754525911685149,6.682777796293037,6.72750718918501,342109600
2010-03-19,6.671972751617432,6.7617329753565585,6.641351924217085,6.748224010780707,559445600
2010-03-22,6.747021198272705,6.784546801414264,6.6089287102187075,6.6185353672307645,456419600
2010-03-23,6.855391025543213,6.8679997583351104,6.72750485495242,6.773736073566083,602431200
2010-03-24,6.885714530944824,6.91063139830884,6.829876635210568,6.833779740676431,597780400
2010-03-25,6.804059982299805,6.933747463507815,6.792051659514707,6.932246022347836,542284400
2010-03-26,6.93164587020874,6.963166512639333,6.861098181753544,6.873106503607268,640875200
2010-03-29,6.97637414932251,7.0208041339994285,6.953259334560959,6.994687239082441,540744400
2010-03-30,7.080246448516846,7.129179973111215,7.032213949128383,7.102761657554443,527310000
2010-03-31,7.054727077484131,7.103060171560752,7.038516644797338,7.069437672392414,430659600
2010-04-01,7.08384895324707,7.166703992705442,6.9871843397337114,7.127078122577962,603145200
2010-04-05,7.1594977378845215,7.160098153974916,7.0478227499419175,7.054127519702874,684507600
2010-04-06,7.191018581390381,7.212032341176001,7.1147673475242055,7.150791508316376,447017200
2010-04-07,7.222840785980225,7.262467448259306,7.164601223989251,7.1913193405057845,628502000
2010-04-08,7.20332670211792,7.251058574835145,7.14598817276622,7.218036494277686,572989200
2010-04-09,7.258563995361328,7.261566877439996,7.218637527744609,7.247757307346772,334182800
2010-04-12,7.273575305938721,7.29699073478853,7.259165317955011,7.270873032379916,333026400
2010-04-13,7.277775287628174,7.288883384260014,7.238148633893474,7.260664634340549,306210800
2010-04-14,7.375644683837891,7.379247181339126,7.3270125708188765,7.363336551520586,404076400
2010-04-15,7.472607612609863,7.475909500161511,7.370238677402161,7.37834389348245,376784800
2010-04-16,7.426975727081299,7.539251110450586,7.341418454005446,7.462098859469742,750545600
2010-04-19,7.417072296142578,7.441688559757183,7.257965202926141,7.415871463691924,566924400
2010-04-20,7.342620849609375,7.4825145962212,7.293688139262988,7.461200225207798,738326400
2010-04-21,7.781811714172363,7.812732729010661,7.677041154523494,7.7692029815772425,982391200
2010-04-22,7.999462604522705,8.007868431884727,7.691155679010962,7.752397333881882,793424800
2010-04-23,8.13034725189209,8.170874131278008,8.01537038840759,8.045089779307851,796955600
2010-04-26,8.090425491333008,8.179284710107657,8.051098619517605,8.161873436827921,479068800
2010-04-27,7.866470813751221,8.040587462168693,7.820840796664969,8.023476005355455,709343600
2010-04-28,7.853260517120361,7.925308021248,7.697456196217883,7.9027936271212615,758402400
2010-04-29,8.064608573913574,8.105435285170136,7.865574949635756,7.895894774883291,558840800
2010-04-30,7.837954998016357,8.122545094082986,7.835253525625615,8.08471967086945,542463600
2010-05-03,7.995858192443848,8.04178962300454,7.891688003782263,7.920507976408149,454342000
2010-05-04,7.765605449676514,7.903998583071756,7.707667288351715,7.891991060263574,723819600
2010-05-05,7.684848308563232,7.749391823380915,7.466902119580345,7.595989149215709,883103200
2010-05-06,7.392451286315918,7.75269197236317,5.981505726814079,7.620003278251896,1285860800
2010-05-07,7.0805439949035645,7.402059987086741,6.760830052556775,7.316202893814342,1676018400
2010-05-10,7.624809741973877,7.644623474923427,7.460900141146088,7.512535128421218,984306400
2010-05-11,7.700761795043945,7.801929108149553,7.520040546454128,7.560266824268067,848906800
2010-05-12,7.867972373962402,7.8991932077770075,7.766204656437769,7.782414286975812,654379600
2010-05-13,7.755999565124512,7.955332940268136,7.697159577233651,7.901896698353111,599712400
2010-05-14,7.61970853805542,7.69956230300908,7.490021823261431,7.6599356286833835,759362800
2010-05-17,7.631712436676025,7.690552398539125,7.436281452596077,7.646122419570688,762834800
2010-05-18,7.575876712799072,7.7617010748910085,7.512833827969435,7.714569616501831,782678400
2010-05-19,7.45519495010376,7.592687011739195,7.350425160639354,7.4900182775261435,1025726800
2010-05-20,7.137585639953613,7.320407978880934,7.091053781458386,7.261267379154093,1282915200
2010-05-21,7.274475574493408,7.339919326532854,6.945154155498304,6.989283536673619,1223891200
2010-05-24,7.407763957977295,7.532047686819546,7.392754356978569,7.423374776704552,754238800
2010-05-25,7.361531734466553,7.407762160075795,7.119569714284939,7.185313257755502,1048006400
2010-05-26,7.328212261199951,7.568974356602844,7.3174047691984,7.507432896251927,850654000
2010-05-27,7.605597496032715,7.621808732656217,7.478312474224564,7.523042276546417,666282400
2010-05-28,7.71156644821167,7.787217258035211,7.605595032373999,7.786917450858569,815614800
2010-06-01,7.830144882202148,7.98354753901568,7.774007197376545,7.795921977153246,876472800
2010-06-02,7.923810005187988,7.949326484721225,7.815136304051291,7.941521076119072,688548000
2010-06-03,7.89889669418335,7.971845272575449,7.817541485736658,7.960737169908673,650106800
